service_id,vehicle_id,service_date,service_type,service_cost,warranty_claim,dealer_region
14097,165,2023-05-18,Repair,11740,Yes,Delhi
14098,1810,2024-01-23,Major,16110,No,Bangalore
14099,1129,2026-01-15,Major,17322,No,Chennai
14100,679,2023-06-25,Repair,11671,No,Chennai
14101,1471,2024-01-07,Major,16032,Yes,Mumbai
14102,1433,2024-05-02,Minor,6558,No,Mumbai
14103,87,2025-01-11,Major,12156,No,Hyderabad
14104,219,2025-01-02,Major,16299,No,Delhi
14105,190,2024-12-09,Repair,12036,No,Delhi
14106,1377,2023-12-04,Repair,13203,No,Bangalore
14107,53,2023-04-03,Major,15684,No,Delhi
14108,586,2025-03-02,Major,11984,Yes,Mumbai
14109,859,2024-09-17,Repair,13818,No,Mumbai
14110,1965,2023-11-29,Major,15176,Yes,Delhi
14111,793,2024-07-23,Minor,8931,No,Delhi
14112,980,2023-07-10,Minor,8341,No,Hyderabad
14113,416,2025-11-29,Minor,8259,Yes,Hyderabad
14114,580,2023-09-15,Repair,11085,No,Bangalore
14115,912,2025-10-27,Minor,9738,Yes,Chennai
14116,1177,2025-04-20,Minor,9133,No,Bangalore
14117,281,2026-01-28,Minor,6480,Yes,Bangalore
14118,1292,2024-03-08,Major,15462,No,Bangalore
14119,721,2024-01-02,Repair,8076,Yes,Chennai
14120,1185,2025-04-15,Major,16497,Yes,Hyderabad
14121,392,2025-10-09,Major,18003,No,Delhi
14122,659,2023-11-20,Repair,9648,Yes,Delhi
14123,1347,2024-04-21,Major,19465,Yes,Hyderabad
14124,786,2025-01-14,Major,15455,No,Delhi
14125,1436,2024-07-18,Repair,12981,Yes,Hyderabad
14126,567,2023-12-11,Major,15855,No,Chennai
14127,1855,2024-11-02,Minor,12498,Yes,Delhi
14128,1490,2025-03-25,Minor,9947,Yes,Bangalore
14129,649,2024-06-03,Major,14447,Yes,Delhi
14130,469,2025-11-19,Minor,12071,Yes,Mumbai
14131,1019,2024-07-18,Repair,12495,Yes,Bangalore
14132,780,2023-08-29,Major,17871,No,Bangalore
14133,1896,2024-05-02,Repair,13464,Yes,Hyderabad
14134,643,2023-09-11,Minor,5606,No,Mumbai
14135,338,2024-08-29,Major,13189,No,Bangalore
14136,1233,2024-01-06,Repair,10009,Yes,Delhi
14137,482,2023-11-11,Major,15033,Yes,Chennai
14138,1351,2025-12-05,Major,15738,Yes,Mumbai
14139,71,2023-12-22,Minor,9205,Yes,Bangalore
14140,706,2025-04-04,Minor,7172,No,Hyderabad
14141,1676,2025-10-31,Minor,7523,No,Delhi
14142,550,2023-08-29,Repair,9657,Yes,Bangalore
14143,1685,2026-01-02,Minor,12906,No,Bangalore
14144,1737,2025-08-27,Major,17755,No,Hyderabad
14145,1918,2023-11-12,Minor,6310,Yes,Bangalore
14146,594,2024-03-30,Minor,9700,No,Chennai
14147,1423,2025-03-24,Minor,7831,No,Chennai
14148,1813,2023-10-29,Minor,4959,Yes,Bangalore
14149,1,2025-02-05,Repair,11417,No,Mumbai
14150,1344,2023-11-16,Repair,9478,Yes,Bangalore
14151,1313,2025-05-03,Major,16246,Yes,Mumbai
14152,1113,2025-07-11,Minor,7556,No,Hyderabad
14153,539,2023-06-08,Repair,8678,No,Hyderabad
14154,842,2024-04-04,Minor,6178,No,Mumbai
14155,1031,2024-12-29,Minor,6628,No,Bangalore
14156,1012,2024-03-11,Minor,9139,Yes,Delhi
14157,627,2023-09-28,Major,17698,Yes,Chennai
14158,1201,2023-10-05,Major,16050,Yes,Hyderabad
14159,568,2024-05-31,Repair,11800,No,Chennai
14160,1285,2026-01-10,Major,17458,Yes,Bangalore
14161,1782,2024-12-07,Repair,8645,Yes,Chennai
14162,1801,2023-11-03,Minor,7974,No,Hyderabad
14163,1421,2024-07-08,Major,12754,No,Delhi
14164,1889,2025-12-23,Major,16962,No,Hyderabad
14165,565,2024-09-16,Repair,10176,No,Hyderabad
14166,1439,2023-08-20,Major,14337,No,Bangalore
14167,1933,2024-05-16,Minor,6738,Yes,Hyderabad
14168,234,2025-12-15,Minor,7339,Yes,Chennai
14169,775,2026-01-03,Repair,10618,No,Bangalore
14170,1551,2025-06-23,Minor,7977,Yes,Chennai
14171,243,2025-10-18,Major,14627,Yes,Bangalore
14172,1164,2024-03-16,Repair,14050,Yes,Delhi
14173,581,2024-05-27,Minor,6445,No,Mumbai
14174,1652,2023-09-02,Minor,6491,Yes,Hyderabad
14175,1770,2023-10-16,Repair,8367,No,Delhi
14176,353,2023-03-20,Minor,6613,No,Bangalore
14177,1124,2024-01-30,Major,17724,Yes,Bangalore
14178,273,2025-12-16,Minor,8289,No,Hyderabad
14179,704,2023-11-23,Major,15131,No,Delhi
14180,915,2024-11-29,Major,13004,Yes,Hyderabad
14181,1357,2025-04-10,Major,14649,Yes,Chennai
14182,1983,2024-07-11,Minor,9371,No,Delhi
14183,897,2025-01-13,Minor,6536,Yes,Chennai
14184,1964,2023-03-08,Repair,12227,Yes,Chennai
14185,1810,2025-06-22,Minor,8521,No,Hyderabad
14186,158,2024-12-30,Major,14533,No,Bangalore
14187,1113,2023-11-29,Major,14485,Yes,Delhi
14188,1275,2024-03-12,Major,16667,Yes,Hyderabad
14189,123,2024-10-10,Repair,12758,No,Hyderabad
14190,1796,2024-11-06,Minor,7313,No,Hyderabad
14191,252,2023-06-21,Repair,8098,Yes,Chennai
14192,357,2023-05-03,Minor,6881,No,Hyderabad
14193,488,2023-12-25,Major,13271,No,Bangalore
14194,1195,2023-08-24,Minor,9902,Yes,Delhi
14195,1559,2025-08-03,Repair,10068,No,Hyderabad
14196,1100,2023-03-29,Major,12204,No,Chennai
14197,498,2024-01-08,Major,17079,No,Hyderabad
14198,247,2025-07-02,Major,15884,No,Bangalore
14199,1977,2025-10-04,Major,16336,No,Bangalore
14200,58,2025-01-22,Major,16452,No,Mumbai
14201,628,2025-01-26,Major,15587,No,Hyderabad
14202,371,2023-11-29,Major,16681,No,Hyderabad
14203,1841,2025-08-08,Minor,8374,Yes,Hyderabad
14204,198,2023-04-21,Major,13984,Yes,Bangalore
14205,1210,2026-01-20,Repair,13021,Yes,Chennai
14206,98,2024-04-16,Repair,13105,Yes,Hyderabad
14207,982,2024-10-17,Major,14799,No,Chennai
14208,211,2024-02-04,Major,15871,No,Delhi
14209,256,2023-10-06,Major,13692,Yes,Hyderabad
14210,895,2026-02-08,Repair,10700,No,Mumbai
14211,1375,2026-01-17,Major,14151,No,Chennai
14212,211,2023-10-03,Major,16461,No,Bangalore
14213,92,2023-09-03,Repair,9654,No,Mumbai
14214,639,2023-12-24,Minor,8605,Yes,Bangalore
14215,1608,2025-06-06,Major,17160,Yes,Chennai
14216,1479,2024-01-09,Repair,12532,Yes,Mumbai
14217,994,2025-12-14,Major,13962,Yes,Mumbai
14218,407,2023-03-17,Major,15741,Yes,Chennai
14219,406,2024-06-24,Repair,7811,Yes,Hyderabad
14220,1197,2025-10-17,Minor,8720,Yes,Mumbai
14221,24,2025-06-20,Repair,7978,Yes,Hyderabad
14222,1104,2025-04-20,Repair,9740,Yes,Hyderabad
14223,709,2023-10-04,Major,15815,No,Delhi
14224,1131,2025-10-28,Major,17340,No,Delhi
14225,729,2023-09-01,Minor,7564,No,Hyderabad
14226,1771,2024-08-14,Repair,8147,No,Hyderabad
14227,971,2023-04-08,Minor,9484,Yes,Hyderabad
14228,1461,2025-10-01,Minor,9448,Yes,Delhi
14229,1632,2023-12-17,Minor,9314,No,Mumbai
14230,800,2023-04-28,Minor,10380,Yes,Mumbai
14231,1658,2025-09-28,Major,15498,No,Bangalore
14232,728,2024-09-27,Major,14368,Yes,Hyderabad
14233,1870,2023-08-12,Major,15022,No,Delhi
14234,708,2024-05-17,Major,15276,No,Mumbai
14235,130,2025-04-17,Major,12208,No,Chennai
14236,1089,2023-12-28,Major,19104,No,Delhi
14237,424,2024-08-16,Major,13747,No,Hyderabad
14238,1111,2025-04-23,Major,16730,No,Delhi
14239,632,2023-05-07,Major,15281,No,Bangalore
14240,18,2025-07-27,Major,16073,No,Bangalore
14241,608,2024-06-24,Minor,10975,No,Delhi
14242,1069,2025-03-14,Minor,12403,Yes,Mumbai
14243,975,2023-12-16,Minor,7813,No,Mumbai
14244,1721,2025-12-13,Repair,13456,No,Mumbai
14245,1397,2023-10-30,Minor,10194,Yes,Chennai
14246,348,2025-02-08,Major,15137,Yes,Hyderabad
14247,1067,2025-11-16,Repair,10321,Yes,Bangalore
14248,148,2026-02-06,Repair,9904,No,Mumbai
14249,527,2024-09-11,Repair,12070,No,Delhi
14250,476,2023-12-31,Minor,8825,Yes,Mumbai
14251,29,2025-08-10,Major,13099,No,Delhi
14252,1184,2023-07-26,Repair,9462,No,Delhi
14253,1903,2023-04-20,Repair,11272,No,Hyderabad
14254,1938,2023-09-06,Repair,8245,Yes,Delhi
14255,628,2023-09-25,Major,16125,Yes,Mumbai
14256,1547,2024-01-09,Repair,15065,No,Bangalore
14257,988,2024-09-22,Minor,10027,No,Delhi
14258,381,2025-10-07,Major,16445,No,Bangalore
14259,659,2024-06-14,Major,13064,Yes,Bangalore
14260,1749,2024-05-05,Minor,9449,No,Mumbai
14261,1795,2024-02-27,Major,11743,No,Bangalore
14262,1682,2023-09-14,Minor,9751,No,Mumbai
14263,296,2023-08-23,Minor,5669,Yes,Delhi
14264,1306,2024-04-14,Minor,9863,No,Mumbai
14265,932,2024-08-22,Major,13606,No,Chennai
14266,12,2024-09-08,Minor,5765,No,Mumbai
14267,1724,2025-04-13,Minor,4926,Yes,Bangalore
14268,935,2023-12-20,Major,16555,No,Bangalore
14269,89,2024-03-21,Repair,11348,No,Chennai
14270,257,2025-08-24,Repair,9420,No,Mumbai
14271,1433,2023-04-10,Major,13950,Yes,Mumbai
14272,1383,2024-11-13,Minor,11146,Yes,Chennai
14273,1426,2023-10-17,Minor,5933,Yes,Chennai
14274,986,2025-11-08,Major,17408,No,Mumbai
14275,1583,2025-09-02,Major,12437,No,Mumbai
14276,376,2024-12-16,Minor,11164,Yes,Bangalore
14277,1632,2025-08-20,Repair,12879,No,Mumbai
14278,353,2024-12-05,Repair,9751,Yes,Delhi
14279,1298,2026-01-09,Minor,7361,No,Hyderabad
14280,1463,2024-12-04,Repair,8899,Yes,Chennai
14281,445,2025-01-27,Major,14605,No,Hyderabad
14282,1942,2025-03-21,Major,17452,Yes,Chennai
14283,1259,2023-11-04,Minor,5259,Yes,Bangalore
14284,1670,2024-03-04,Minor,9030,Yes,Hyderabad
14285,1641,2023-10-16,Major,15282,Yes,Mumbai
14286,577,2023-12-29,Minor,7500,No,Mumbai
14287,194,2026-02-14,Major,16321,No,Mumbai
14288,1561,2023-06-06,Repair,11250,No,Chennai
14289,589,2024-10-19,Repair,11209,Yes,Mumbai
14290,1255,2024-05-05,Major,14054,No,Bangalore
14291,1662,2025-06-20,Major,17367,Yes,Bangalore
14292,413,2024-10-24,Minor,5981,Yes,Delhi
14293,1167,2024-02-15,Minor,12179,Yes,Chennai
14294,712,2023-07-08,Major,15133,Yes,Chennai
14295,1556,2025-09-09,Repair,10288,No,Delhi
14296,1789,2025-08-30,Minor,8170,No,Hyderabad
14297,1549,2025-07-04,Major,12347,Yes,Bangalore
14298,1255,2023-07-21,Major,14573,No,Mumbai
14299,1469,2024-10-09,Major,16542,Yes,Hyderabad
14300,1457,2024-05-21,Minor,8332,No,Bangalore
14301,649,2025-08-01,Repair,10286,Yes,Bangalore
14302,320,2023-08-17,Repair,9268,No,Bangalore
14303,1868,2023-03-11,Minor,9874,Yes,Chennai
14304,108,2023-04-20,Minor,8357,Yes,Chennai
14305,281,2025-03-31,Major,13143,No,Bangalore
14306,435,2025-11-26,Major,12193,Yes,Hyderabad
14307,883,2024-01-23,Repair,9809,Yes,Hyderabad
14308,742,2025-03-12,Major,16319,Yes,Mumbai
14309,1151,2023-10-17,Major,13879,No,Chennai
14310,1982,2025-11-19,Minor,11726,Yes,Mumbai
14311,239,2025-09-18,Major,14229,No,Chennai
14312,257,2024-05-20,Minor,5638,No,Mumbai
14313,637,2025-11-02,Major,18095,No,Chennai
14314,411,2023-03-29,Major,11864,Yes,Delhi
14315,805,2023-03-23,Major,14848,No,Delhi
14316,956,2025-03-03,Repair,12682,Yes,Delhi
14317,1473,2025-03-14,Repair,7585,Yes,Delhi
14318,70,2024-10-24,Repair,9986,Yes,Delhi
14319,799,2024-02-20,Minor,11793,No,Mumbai
14320,630,2023-10-08,Repair,13426,Yes,Delhi
14321,477,2026-02-02,Major,14423,Yes,Delhi
14322,1205,2024-06-13,Repair,9050,Yes,Chennai
14323,1240,2024-11-07,Repair,11375,No,Bangalore
14324,1416,2023-07-18,Repair,13091,Yes,Bangalore
14325,1889,2024-09-23,Major,17263,Yes,Bangalore
14326,628,2025-02-19,Major,15543,Yes,Delhi
14327,1152,2025-06-04,Repair,11397,Yes,Delhi
14328,1370,2024-06-25,Major,16753,Yes,Chennai
14329,279,2024-09-28,Repair,12603,No,Hyderabad
14330,233,2024-08-25,Minor,7819,Yes,Mumbai
14331,591,2024-11-22,Minor,10809,No,Mumbai
14332,870,2024-05-15,Major,14973,No,Bangalore
14333,1092,2023-11-15,Minor,8818,Yes,Bangalore
14334,137,2023-08-28,Major,14972,No,Chennai
14335,679,2026-01-23,Minor,9303,No,Hyderabad
14336,1570,2026-02-09,Minor,7653,Yes,Hyderabad
14337,953,2025-09-14,Minor,8816,No,Bangalore
14338,1045,2024-01-12,Minor,7342,No,Delhi
14339,1955,2025-06-15,Major,16043,No,Chennai
14340,526,2023-11-27,Major,12525,No,Delhi
14341,1949,2023-05-11,Major,17017,Yes,Mumbai
14342,476,2023-08-18,Major,15181,No,Mumbai
14343,301,2025-03-02,Major,16039,Yes,Chennai
14344,1298,2023-10-22,Repair,10877,Yes,Hyderabad
14345,789,2024-10-15,Minor,9015,Yes,Bangalore
14346,567,2024-08-25,Major,15533,Yes,Delhi
14347,1314,2024-12-04,Major,14031,Yes,Mumbai
14348,910,2023-10-26,Major,17132,No,Mumbai
14349,1317,2024-09-09,Minor,7858,No,Mumbai
14350,1398,2026-01-30,Minor,10151,Yes,Bangalore
14351,120,2024-03-07,Minor,7969,No,Bangalore
14352,787,2025-06-28,Major,17303,Yes,Bangalore
14353,1867,2024-11-24,Repair,15892,No,Hyderabad
14354,502,2025-02-19,Minor,5482,Yes,Chennai
14355,172,2025-05-05,Minor,10892,No,Mumbai
14356,1964,2023-06-09,Repair,12161,No,Delhi
14357,1601,2025-11-27,Major,19980,Yes,Chennai
14358,1630,2024-06-18,Minor,9989,Yes,Hyderabad
14359,997,2025-05-27,Major,14111,Yes,Mumbai
14360,146,2025-12-21,Major,19155,No,Delhi
14361,781,2025-01-01,Major,12725,No,Mumbai
14362,1412,2025-12-29,Major,17406,No,Bangalore
14363,249,2024-03-14,Major,15688,Yes,Hyderabad
14364,172,2025-04-17,Major,17044,Yes,Delhi
14365,1384,2023-03-06,Minor,10977,Yes,Hyderabad
14366,523,2024-09-30,Repair,14505,No,Chennai
14367,113,2024-04-23,Repair,12164,No,Mumbai
14368,1338,2023-12-26,Major,13304,Yes,Delhi
14369,1586,2025-11-05,Minor,9938,No,Chennai
14370,1875,2024-02-24,Minor,8052,No,Mumbai
14371,193,2025-12-17,Minor,5552,No,Delhi
14372,5,2025-07-09,Minor,4843,No,Bangalore
14373,612,2026-01-04,Major,16544,No,Hyderabad
14374,1349,2025-02-22,Repair,11547,No,Chennai
14375,700,2024-08-26,Major,18471,No,Mumbai
14376,1443,2024-01-22,Repair,12083,No,Chennai
14377,485,2025-02-20,Repair,15822,Yes,Bangalore
14378,1511,2025-02-16,Minor,7397,No,Hyderabad
14379,1027,2025-08-27,Major,12660,No,Hyderabad
14380,1925,2024-06-28,Minor,9702,Yes,Delhi
14381,543,2025-07-10,Repair,10144,No,Bangalore
14382,547,2025-10-28,Minor,5486,No,Bangalore
14383,1464,2025-07-28,Major,16129,Yes,Chennai
14384,1327,2024-08-23,Minor,9380,No,Chennai
14385,1886,2026-01-13,Major,16097,No,Delhi
14386,72,2024-07-28,Major,14175,Yes,Hyderabad
14387,633,2024-06-22,Repair,9792,Yes,Bangalore
14388,1040,2024-02-11,Major,15125,Yes,Hyderabad
14389,1220,2023-12-23,Major,15921,Yes,Delhi
14390,428,2023-10-18,Repair,12092,Yes,Mumbai
14391,1612,2025-01-14,Major,13812,No,Chennai
14392,961,2025-12-02,Repair,11028,No,Mumbai
14393,1880,2025-02-14,Major,16154,Yes,Mumbai
14394,1018,2025-05-21,Major,15534,No,Hyderabad
14395,311,2023-03-01,Minor,8253,Yes,Chennai
14396,1247,2024-12-06,Minor,7535,No,Hyderabad
14397,1582,2023-05-09,Repair,11856,Yes,Hyderabad
14398,1132,2023-11-14,Major,17476,Yes,Delhi
14399,1537,2023-11-03,Minor,11448,No,Chennai
14400,1326,2023-11-06,Major,12269,No,Mumbai
14401,1170,2023-08-31,Minor,8162,Yes,Hyderabad
14402,1797,2024-06-25,Repair,12603,Yes,Bangalore
14403,589,2023-11-27,Repair,11013,Yes,Mumbai
14404,1862,2023-10-20,Minor,8879,No,Delhi
14405,1713,2024-06-27,Minor,9110,No,Chennai
14406,1334,2023-11-02,Minor,8510,No,Hyderabad
14407,661,2024-08-06,Minor,8274,Yes,Bangalore
14408,1511,2026-01-21,Repair,10314,No,Bangalore
14409,446,2025-10-12,Repair,12249,No,Bangalore
14410,1354,2024-06-16,Major,13543,Yes,Chennai
14411,297,2025-09-15,Major,16735,Yes,Mumbai
14412,427,2025-07-30,Major,13725,Yes,Mumbai
14413,1855,2025-06-11,Repair,15877,Yes,Delhi
14414,267,2023-06-24,Major,16515,No,Bangalore
14415,1132,2024-08-10,Minor,10610,Yes,Chennai
14416,1916,2024-11-24,Repair,9560,Yes,Hyderabad
14417,1864,2024-10-18,Major,13686,Yes,Bangalore
14418,316,2024-04-21,Major,19216,No,Hyderabad
14419,220,2023-06-21,Minor,5082,Yes,Chennai
14420,1175,2024-12-09,Minor,9537,No,Chennai
14421,1237,2025-04-07,Minor,6512,Yes,Mumbai
14422,203,2024-03-18,Minor,10021,Yes,Hyderabad
14423,1268,2023-10-08,Major,13249,Yes,Mumbai
14424,123,2023-10-13,Minor,9812,Yes,Bangalore
14425,465,2025-12-26,Repair,13091,Yes,Bangalore
14426,1515,2026-02-05,Minor,4843,Yes,Bangalore
14427,1146,2025-04-14,Repair,9292,Yes,Mumbai
14428,280,2024-10-03,Major,14791,No,Bangalore
14429,316,2026-01-30,Repair,15392,No,Bangalore
14430,1415,2025-04-05,Major,15002,Yes,Mumbai
14431,319,2025-07-18,Repair,15216,Yes,Delhi
14432,1830,2024-04-12,Repair,8605,Yes,Bangalore
14433,1439,2025-10-26,Minor,6937,No,Mumbai
14434,1284,2024-12-01,Major,12279,No,Bangalore
14435,1341,2025-05-11,Repair,9415,Yes,Mumbai
14436,1759,2025-05-04,Minor,8026,No,Mumbai
14437,1262,2025-02-22,Minor,12885,No,Chennai
14438,923,2024-04-19,Repair,10456,Yes,Chennai
14439,485,2023-10-19,Minor,12753,Yes,Hyderabad
14440,1879,2025-08-31,Major,13291,No,Hyderabad
14441,254,2025-02-22,Major,16444,Yes,Hyderabad
14442,549,2025-12-06,Major,13779,No,Hyderabad
14443,1513,2024-03-13,Minor,8326,Yes,Mumbai
14444,915,2023-08-25,Repair,8669,Yes,Bangalore
14445,459,2026-02-08,Major,13345,Yes,Mumbai
14446,454,2025-03-07,Repair,15387,Yes,Chennai
14447,1640,2024-01-06,Minor,8272,Yes,Delhi
14448,796,2025-09-15,Repair,13068,Yes,Hyderabad
14449,1949,2024-07-21,Major,17339,Yes,Mumbai
14450,750,2025-10-03,Repair,10026,No,Mumbai
14451,1560,2023-04-12,Repair,9102,No,Chennai
14452,1001,2025-11-11,Repair,10683,No,Mumbai
14453,1785,2025-01-18,Major,14584,Yes,Delhi
14454,1712,2025-08-03,Major,12960,Yes,Hyderabad
14455,1409,2023-06-14,Minor,7321,No,Chennai
14456,1689,2025-05-30,Repair,11433,Yes,Mumbai
14457,963,2023-08-17,Major,12052,Yes,Hyderabad
14458,1083,2025-11-11,Repair,13754,No,Hyderabad
14459,1644,2024-09-07,Major,14341,Yes,Bangalore
14460,1436,2026-02-14,Minor,9472,No,Chennai
14461,161,2023-08-26,Minor,7538,Yes,Hyderabad
14462,1674,2024-12-09,Minor,9502,Yes,Mumbai
14463,934,2024-06-06,Repair,9664,Yes,Bangalore
14464,679,2024-01-26,Repair,12332,No,Delhi
14465,1858,2024-05-28,Minor,6608,No,Chennai
14466,1479,2024-04-01,Minor,9023,Yes,Bangalore
14467,785,2025-04-20,Repair,10957,No,Chennai
14468,641,2025-07-14,Major,13079,Yes,Bangalore
14469,1602,2026-02-16,Major,16055,Yes,Hyderabad
14470,16,2023-12-10,Major,12964,Yes,Delhi
14471,1537,2024-03-19,Major,18328,No,Bangalore
14472,1983,2023-04-15,Repair,11708,No,Mumbai
14473,1418,2025-09-02,Major,12686,Yes,Mumbai
14474,1921,2023-04-22,Minor,11291,Yes,Bangalore
14475,1763,2024-04-27,Major,13327,Yes,Hyderabad
14476,225,2023-11-23,Minor,11409,Yes,Bangalore
14477,1544,2024-05-21,Minor,7109,Yes,Hyderabad
14478,5,2024-09-29,Repair,8138,Yes,Hyderabad
14479,1068,2025-12-14,Major,13900,Yes,Chennai
14480,1398,2023-04-14,Repair,12894,No,Bangalore
14481,456,2025-08-12,Repair,14448,Yes,Mumbai
14482,1239,2023-10-04,Repair,10665,Yes,Bangalore
14483,1943,2024-07-01,Repair,11170,No,Hyderabad
14484,559,2024-04-07,Repair,12965,Yes,Chennai
14485,1358,2023-07-04,Repair,11511,No,Delhi
14486,1453,2025-12-18,Minor,5601,No,Hyderabad
14487,1758,2026-01-26,Major,17727,Yes,Hyderabad
14488,1287,2023-08-31,Minor,8558,Yes,Mumbai
14489,1774,2025-12-23,Minor,6821,No,Delhi
14490,38,2024-08-12,Repair,9540,Yes,Bangalore
14491,223,2024-01-16,Major,14840,Yes,Chennai
14492,1606,2025-04-10,Repair,12827,Yes,Mumbai
14493,813,2025-04-08,Repair,10514,No,Hyderabad
14494,768,2023-04-18,Minor,10346,Yes,Mumbai
14495,1598,2026-02-07,Minor,9975,Yes,Chennai
14496,900,2023-07-28,Minor,10453,Yes,Delhi
14497,1977,2025-03-02,Minor,8524,No,Chennai
14498,78,2025-11-29,Repair,12032,No,Delhi
14499,1153,2024-04-17,Minor,11727,Yes,Hyderabad
14500,1780,2024-03-30,Major,19113,No,Delhi
14501,755,2024-03-02,Repair,8529,No,Mumbai
14502,1395,2024-06-27,Major,14492,Yes,Bangalore
14503,902,2024-05-03,Repair,10108,No,Delhi
14504,1133,2023-06-02,Repair,12934,No,Mumbai
14505,1723,2024-07-11,Minor,7223,Yes,Bangalore
14506,1795,2024-02-03,Minor,5180,Yes,Hyderabad
14507,350,2024-06-03,Minor,10236,Yes,Hyderabad
14508,357,2025-08-11,Major,14314,Yes,Delhi
14509,849,2025-10-21,Minor,8043,Yes,Hyderabad
14510,757,2024-01-11,Major,15757,No,Mumbai
14511,66,2025-11-24,Major,15445,No,Bangalore
14512,968,2025-05-23,Major,15903,No,Bangalore
14513,1050,2024-02-13,Minor,5638,Yes,Bangalore
14514,1989,2025-03-10,Minor,5087,Yes,Chennai
14515,254,2023-07-23,Repair,12734,No,Mumbai
14516,663,2023-12-03,Major,17144,No,Delhi
14517,617,2024-11-22,Repair,12138,No,Bangalore
14518,202,2025-10-04,Repair,9503,No,Chennai
14519,1024,2024-02-17,Major,14661,Yes,Mumbai
14520,1382,2025-03-03,Repair,9316,No,Delhi
14521,971,2023-08-23,Major,15969,Yes,Bangalore
14522,1970,2023-08-19,Major,16292,Yes,Bangalore
14523,236,2024-05-20,Minor,12626,Yes,Delhi
14524,126,2023-02-24,Major,13969,Yes,Delhi
14525,390,2025-02-02,Repair,13404,No,Delhi
14526,1193,2023-07-20,Major,16795,Yes,Chennai
14527,53,2025-09-02,Major,15781,Yes,Bangalore
14528,1696,2023-02-23,Major,16627,Yes,Hyderabad
14529,1077,2025-06-15,Repair,14617,Yes,Chennai
14530,1451,2025-03-28,Minor,5817,Yes,Hyderabad
14531,222,2025-11-14,Major,14911,Yes,Chennai
14532,1987,2024-09-21,Repair,9305,No,Hyderabad
14533,1208,2024-07-31,Major,14183,No,Hyderabad
14534,1786,2023-08-14,Major,14642,Yes,Chennai
14535,827,2025-11-04,Repair,10787,No,Bangalore
14536,823,2023-05-01,Minor,11320,No,Bangalore
14537,1821,2025-10-13,Major,13306,Yes,Delhi
14538,1677,2023-07-06,Major,13654,No,Delhi
14539,1493,2024-07-30,Major,16536,No,Bangalore
14540,158,2024-05-26,Major,14880,Yes,Hyderabad
14541,329,2024-01-21,Minor,6156,No,Chennai
14542,1325,2024-12-03,Minor,9595,Yes,Delhi
14543,960,2024-09-21,Major,13535,Yes,Chennai
14544,1938,2023-10-20,Minor,5247,No,Delhi
14545,1825,2025-03-23,Major,15058,No,Chennai
14546,1578,2024-04-06,Minor,8333,Yes,Bangalore
14547,340,2024-07-12,Repair,8773,Yes,Mumbai
14548,384,2024-12-25,Major,14456,No,Delhi
14549,1897,2024-05-05,Repair,11040,No,Chennai
14550,1710,2024-05-04,Major,19871,No,Delhi
14551,712,2025-04-07,Major,14517,No,Mumbai
14552,1773,2025-09-21,Repair,8872,No,Mumbai
14553,1919,2024-01-24,Major,14762,No,Bangalore
14554,1688,2024-12-13,Minor,4889,No,Mumbai
14555,693,2026-01-10,Repair,10972,No,Chennai
14556,1667,2024-05-07,Repair,7872,No,Bangalore
14557,1921,2024-04-07,Major,18134,Yes,Chennai
14558,1554,2025-06-09,Repair,9666,No,Mumbai
14559,1912,2023-10-11,Minor,6239,Yes,Chennai
14560,1995,2025-03-06,Minor,6969,No,Mumbai
14561,157,2024-05-05,Major,14620,No,Delhi
14562,1136,2023-06-25,Major,12947,Yes,Hyderabad
14563,1812,2026-02-17,Minor,9445,No,Delhi
14564,1998,2023-05-24,Major,16725,No,Mumbai
14565,1787,2024-12-25,Major,17732,Yes,Delhi
14566,1896,2023-05-14,Repair,13583,No,Chennai
14567,1609,2024-08-30,Major,16820,Yes,Hyderabad
14568,1833,2023-09-08,Minor,9416,No,Hyderabad
14569,83,2025-10-05,Minor,4789,Yes,Delhi
14570,21,2024-04-06,Minor,5096,No,Chennai
14571,1255,2023-06-22,Minor,7061,Yes,Bangalore
14572,1482,2024-10-12,Major,12736,No,Hyderabad
14573,841,2025-04-29,Repair,8629,No,Chennai
14574,1474,2024-01-01,Minor,6453,No,Mumbai
14575,1309,2025-12-14,Minor,7625,No,Mumbai
14576,1672,2024-07-04,Minor,10884,Yes,Chennai
14577,1827,2024-03-11,Major,11846,No,Delhi
14578,715,2023-03-25,Major,16223,Yes,Hyderabad
14579,1644,2024-09-27,Major,13864,Yes,Chennai
14580,964,2024-01-09,Repair,10130,Yes,Chennai
14581,685,2024-10-05,Repair,9674,Yes,Chennai
14582,349,2025-02-12,Major,11879,No,Mumbai
14583,1186,2025-04-06,Minor,7349,No,Bangalore
14584,1690,2023-11-18,Major,16625,Yes,Bangalore
14585,6,2025-08-30,Repair,7676,No,Mumbai
14586,50,2023-12-30,Major,19761,Yes,Bangalore
14587,54,2024-04-18,Repair,14170,Yes,Delhi
14588,40,2024-03-26,Major,13841,No,Delhi
14589,184,2025-07-26,Minor,10013,Yes,Hyderabad
14590,147,2023-07-27,Minor,12321,No,Bangalore
14591,736,2023-02-28,Major,16704,Yes,Delhi
14592,874,2024-04-23,Minor,9887,Yes,Bangalore
14593,1786,2025-05-17,Major,14354,Yes,Bangalore
14594,1337,2023-08-05,Repair,12990,No,Chennai
